OBJECTID,ntd_id,shape_id,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_type_text,route_url,route_color,route_color_formatted,route_text_color,route_text_color_formatted,download_date,Shape__Length
34891,40022,124313,23643,MARTA,126,Embry Hills,,3,Bus,https://itsmarta.com/126.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.166332317049404
34892,40022,124314,23643,MARTA,126,Embry Hills,,3,Bus,https://itsmarta.com/126.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.132618312779968
34893,40022,124315,23643,MARTA,126,Embry Hills,,3,Bus,https://itsmarta.com/126.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.164809411908598
34894,40022,124316,23643,MARTA,126,Embry Hills,,3,Bus,https://itsmarta.com/126.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.131095407639161
34895,40022,124317,23644,MARTA,132,Tilly Mill Road,,3,Bus,https://itsmarta.com/132.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.0890610930492986
34896,40022,124318,23644,MARTA,132,Tilly Mill Road,,3,Bus,https://itsmarta.com/132.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.0930912165828409
34897,40022,124319,23645,MARTA,133,Shallowford Road,,3,Bus,https://itsmarta.com/133.aspx,ffff00,"(255, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.0956619173274327
34898,40022,124320,23645,MARTA,133,Shallowford Road,,3,Bus,https://itsmarta.com/133.aspx,ffff00,"(255, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.0941860828293738
34899,40022,124321,23646,MARTA,140,North Point Parkway,,3,Bus,https://itsmarta.com/140.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.20291895367951
34900,40022,124322,23646,MARTA,140,North Point Parkway,,3,Bus,https://itsmarta.com/140.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.208239906148333
34901,40022,124323,23647,MARTA,141,Haynes Bridge Road / Milton,,3,Bus,https://itsmarta.com/141.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.251522580494568
34902,40022,124324,23647,MARTA,141,Haynes Bridge Road / Milton,,3,Bus,https://itsmarta.com/141.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.283807394969576
34903,40022,124325,23647,MARTA,141,Haynes Bridge Road / Milton,,3,Bus,https://itsmarta.com/141.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.240482139110444
34904,40022,124326,23647,MARTA,141,Haynes Bridge Road / Milton,,3,Bus,https://itsmarta.com/141.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.272667121867561
34905,40022,124327,23648,MARTA,142,East Holcomb Bridge Road,,3,Bus,https://itsmarta.com/142.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.122232379079975
34906,40022,124328,23648,MARTA,142,East Holcomb Bridge Road,,3,Bus,https://itsmarta.com/142.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.115563392127968
34907,40022,124329,23649,MARTA,143,Windward Park & Ride,,3,Bus,https://itsmarta.com/143.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.210108124172343
34908,40022,124330,23649,MARTA,143,Windward Park & Ride,,3,Bus,https://itsmarta.com/143.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.276882098325323
34909,40022,124331,23649,MARTA,143,Windward Park & Ride,,3,Bus,https://itsmarta.com/143.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.190081299589193
34910,40022,124332,23649,MARTA,143,Windward Park & Ride,,3,Bus,https://itsmarta.com/143.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.261760288407167
34911,40022,124333,23650,MARTA,148,Mount Vernon Highway,,3,Bus,https://itsmarta.com/148.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.115922265005514
34912,40022,124334,23650,MARTA,148,Mount Vernon Highway,,3,Bus,https://itsmarta.com/148.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.112971266036148
34913,40022,124335,23651,MARTA,150,Dunwoody Village,,3,Bus,https://itsmarta.com/150.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.0621150219561836
34914,40022,124336,23651,MARTA,150,Dunwoody Village,,3,Bus,https://itsmarta.com/150.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.102271334341403
34915,40022,124337,23651,MARTA,150,Dunwoody Village,,3,Bus,https://itsmarta.com/150.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.114543920003789
34916,40022,124338,23651,MARTA,150,Dunwoody Village,,3,Bus,https://itsmarta.com/150.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.0719396863756958
34917,40022,124339,23652,MARTA,153,James Jackson Parkway,,3,Bus,https://itsmarta.com/153.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.0560967009908469
34918,40022,124340,23652,MARTA,153,James Jackson Parkway,,3,Bus,https://itsmarta.com/153.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.0792348947171398
34919,40022,124341,23652,MARTA,153,James Jackson Parkway,,3,Bus,https://itsmarta.com/153.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.0470406502258608
34920,40022,124342,23653,MARTA,155,Pittsburgh,,3,Bus,https://itsmarta.com/155.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.103615094800854
34921,40022,124343,23653,MARTA,155,Pittsburgh,,3,Bus,https://itsmarta.com/155.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.105009724009827
34922,40022,124344,23653,MARTA,155,Pittsburgh,,3,Bus,https://itsmarta.com/155.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.101520316526845
34923,40022,124345,23653,MARTA,155,Pittsburgh,,3,Bus,https://itsmarta.com/155.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.116750036232592
34924,40022,124346,23654,MARTA,162,Myrtle Drive / Alison Court,,3,Bus,https://itsmarta.com/162.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.0469035656027088
34925,40022,124347,23654,MARTA,162,Myrtle Drive / Alison Court,,3,Bus,https://itsmarta.com/162.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.0578415954780616
34926,40022,124348,23655,MARTA,165,Fairburn Road,,3,Bus,https://itsmarta.com/165.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.120516059424791
34927,40022,124349,23655,MARTA,165,Fairburn Road,,3,Bus,https://itsmarta.com/165.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.121082802641068
34928,40022,124350,23656,MARTA,172,Sylvan Road / Virginia Avenue,,3,Bus,https://itsmarta.com/172.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.145492501837243
34929,40022,124351,23656,MARTA,172,Sylvan Road / Virginia Avenue,,3,Bus,https://itsmarta.com/172.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.14731639602814
34930,40022,124352,23657,MARTA,178,Empire Blvd / Southside Ind Park,,3,Bus,https://itsmarta.com/178.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.0350075377651177
34931,40022,124353,23657,MARTA,178,Empire Blvd / Southside Ind Park,,3,Bus,https://itsmarta.com/178.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.101077273917876
34932,40022,124354,23657,MARTA,178,Empire Blvd / Southside Ind Park,,3,Bus,https://itsmarta.com/178.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.130915196967269
34933,40022,124355,23657,MARTA,178,Empire Blvd / Southside Ind Park,,3,Bus,https://itsmarta.com/178.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.0591314522421236
34934,40022,124356,23658,MARTA,180,Roosevelt Highway,,3,Bus,https://itsmarta.com/180.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.291481639407811
34935,40022,124357,23658,MARTA,180,Roosevelt Highway,,3,Bus,https://itsmarta.com/180.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.285863303021779
34936,40022,124358,23658,MARTA,180,Roosevelt Highway,,3,Bus,https://itsmarta.com/180.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.282293185372943
34937,40022,124359,23659,MARTA,181,Washington Road / Fairburn,,3,Bus,https://itsmarta.com/181.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.246657236287874
34938,40022,124360,23659,MARTA,181,Washington Road / Fairburn,,3,Bus,https://itsmarta.com/181.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.244075827336464
34939,40022,124361,23659,MARTA,181,Washington Road / Fairburn,,3,Bus,https://itsmarta.com/181.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.188782676999979
34940,40022,124362,23659,MARTA,181,Washington Road / Fairburn,,3,Bus,https://itsmarta.com/181.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.190280227575311
34941,40022,124363,23659,MARTA,181,Washington Road / Fairburn,,3,Bus,https://itsmarta.com/181.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.256234029096698
34942,40022,124364,23659,MARTA,181,Washington Road / Fairburn,,3,Bus,https://itsmarta.com/181.aspx,ff8040,"(255, 128, 64)",0,"(0, 0, 0)",12/02/2024,0.254023813323918
34943,40022,124367,23661,MARTA,185,Alpharetta,,3,Bus,https://itsmarta.com/185.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.236328626804706
34944,40022,124368,23661,MARTA,185,Alpharetta,,3,Bus,https://itsmarta.com/185.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.248340224389012
34945,40022,124369,23661,MARTA,185,Alpharetta,,3,Bus,https://itsmarta.com/185.aspx,ff8000,"(255, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.242972080737139
34946,40022,124374,23663,MARTA,188,Oakley Industrial,,3,Bus,https://itsmarta.com/188.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.309447811664623
34947,40022,124375,23663,MARTA,188,Oakley Industrial,,3,Bus,https://itsmarta.com/188.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.229267951285921
34948,40022,124376,23663,MARTA,188,Oakley Industrial,,3,Bus,https://itsmarta.com/188.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.22078274651873
34949,40022,124377,23663,MARTA,188,Oakley Industrial,,3,Bus,https://itsmarta.com/188.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.302472073325158
34950,40022,124378,23664,MARTA,189,Flat Shoals Road / Scofield Road,,3,Bus,https://itsmarta.com/189.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.181559166218452
34951,40022,124379,23664,MARTA,189,Flat Shoals Road / Scofield Road,,3,Bus,https://itsmarta.com/189.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.171474053131621
34952,40022,124380,23664,MARTA,189,Flat Shoals Road / Scofield Road,,3,Bus,https://itsmarta.com/189.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.17977059250331
34953,40022,124381,23664,MARTA,189,Flat Shoals Road / Scofield Road,,3,Bus,https://itsmarta.com/189.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.16959368423826
34954,40022,124382,23665,MARTA,191,Riverdale / ATL Intl Terminal,,3,Bus,https://itsmarta.com/191.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.402871408349983
34955,40022,124383,23665,MARTA,191,Riverdale / ATL Intl Terminal,,3,Bus,https://itsmarta.com/191.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.382288638781558
34956,40022,124384,23665,MARTA,191,Riverdale / ATL Intl Terminal,,3,Bus,https://itsmarta.com/191.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.403192904357651
34957,40022,124385,23665,MARTA,191,Riverdale / ATL Intl Terminal,,3,Bus,https://itsmarta.com/191.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.381351009370184
34958,40022,124386,23666,MARTA,192,Old Dixie / Tara Boulevard,,3,Bus,https://itsmarta.com/192.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.239249890219846
34959,40022,124387,23666,MARTA,192,Old Dixie / Tara Boulevard,,3,Bus,https://itsmarta.com/192.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.233631607843573
34960,40022,124388,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.296725554003171
34961,40022,124389,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.270996941746698
34962,40022,124390,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.326970076790549
34963,40022,124391,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.301341464991512
34964,40022,124392,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.3059265806614
34965,40022,124393,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.279934179449702
34966,40022,124394,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.336722431183665
34967,40022,124395,23667,MARTA,193,Morrow / Jonesboro,,3,Bus,https://itsmarta.com/193.aspx,008080,"(0, 128, 128)",0,"(0, 0, 0)",12/02/2024,0.309788073198681
34968,40022,124396,23668,MARTA,194,Conley Road / Mt Zion,,3,Bus,https://itsmarta.com/194.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.315221456611643
34969,40022,124397,23668,MARTA,194,Conley Road / Mt Zion,,3,Bus,https://itsmarta.com/194.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.309897698670624
34970,40022,124398,23669,MARTA,195,Forest Parkway,,3,Bus,https://itsmarta.com/195.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.25259174600942
34971,40022,124399,23669,MARTA,195,Forest Parkway,,3,Bus,https://itsmarta.com/195.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.278501817368931
34972,40022,124400,23670,MARTA,196,Upper Riverdale,,3,Bus,https://itsmarta.com/196.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.17033187802603
34973,40022,124401,23670,MARTA,196,Upper Riverdale,,3,Bus,https://itsmarta.com/196.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.240077844969635
34974,40022,124402,23670,MARTA,196,Upper Riverdale,,3,Bus,https://itsmarta.com/196.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.232544874307963
34975,40022,124403,23671,MARTA,197,Battle Creek Road,,3,Bus,https://itsmarta.com/197.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.204158106609251
34976,40022,124404,23671,MARTA,197,Battle Creek Road,,3,Bus,https://itsmarta.com/197.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.196933735202438
34977,40022,124405,23672,MARTA,198,Southlake Parkway,,3,Bus,https://itsmarta.com/198.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.131597661871781
34978,40022,124406,23672,MARTA,198,Southlake Parkway,,3,Bus,https://itsmarta.com/198.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.140444022347066
34979,40022,124407,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113233144210753
34980,40022,124408,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.11306616848801
34981,40022,124409,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34982,40022,124410,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34983,40022,124411,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34984,40022,124412,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34985,40022,124413,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.11306616848801
34986,40022,124414,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.11306616848801
34987,40022,124415,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.11306616848801
34988,40022,124416,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34989,40022,124417,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34990,40022,124418,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.113016158084104
34991,40022,124419,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101170237169166
34992,40022,124420,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.100958829826333
34993,40022,124421,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.100958829826333
34994,40022,124422,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101019829137861
34995,40022,124423,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101019829137861
34996,40022,124424,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.100738915820227
34997,40022,124425,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101231236480694
34998,40022,124426,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101019829137861
34999,40022,124427,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101231236480694
35000,40022,124428,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.100738915820227
35001,40022,124429,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.100799915131755
35002,40022,124430,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.100799915131755
35003,40022,124431,23673,MARTA,201,Six Flags Over Georgia,,3,Bus,https://itsmarta.com/201.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.101019829137861
35004,40022,124432,23674,MARTA,221,Memorial Drive Limited,,3,Bus,https://itsmarta.com/221.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.0880544046034099
35005,40022,124433,23674,MARTA,221,Memorial Drive Limited,,3,Bus,https://itsmarta.com/221.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.116755573488849
35006,40022,124434,23674,MARTA,221,Memorial Drive Limited,,3,Bus,https://itsmarta.com/221.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.121641489775068
35007,40022,124435,23674,MARTA,221,Memorial Drive Limited,,3,Bus,https://itsmarta.com/221.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.0908602644866489
35008,40022,124436,23675,MARTA,295,Metropolitan Campus Express,,3,Bus,https://itsmarta.com/295.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.0327492724474684
35009,40022,124437,23675,MARTA,295,Metropolitan Campus Express,,3,Bus,https://itsmarta.com/295.aspx,008000,"(0, 128, 0)",0,"(0, 0, 0)",12/02/2024,0.039990562966115
35010,40022,124440,23685,MARTA,800,Lovejoy,,3,Bus,https://itsmarta.com/800.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.266379926868116
35011,40022,124441,23686,MARTA,809,Monroe Drive / Boulevard,,3,Bus,https://itsmarta.com/809.aspx,ff0000,"(255, 0, 0)",0,"(0, 0, 0)",12/02/2024,0.123671452262134
35012,40022,124442,23686,MARTA,809,Monroe Drive / Boulevard,,3,Bus,https://itsmarta.com/809.aspx,ff0000,"(255, 0, 0)",0,"(0, 0, 0)",12/02/2024,0.0918769135892782
35013,40022,124443,23686,MARTA,809,Monroe Drive / Boulevard,,3,Bus,https://itsmarta.com/809.aspx,ff0000,"(255, 0, 0)",0,"(0, 0, 0)",12/02/2024,0.125118824865535
35014,40022,124444,23686,MARTA,809,Monroe Drive / Boulevard,,3,Bus,https://itsmarta.com/809.aspx,ff0000,"(255, 0, 0)",0,"(0, 0, 0)",12/02/2024,0.0938072005227894
35015,40022,124445,23687,MARTA,813,Atlanta University Center,,3,Bus,https://itsmarta.com/813.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.0877989003803474
35016,40022,124446,23687,MARTA,813,Atlanta University Center,,3,Bus,https://itsmarta.com/813.aspx,00ffff,"(0, 255, 255)",0,"(0, 0, 0)",12/02/2024,0.0839834220424534
35017,40022,124449,23689,MARTA,823,Belvedere,,3,Bus,https://itsmarta.com/823.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.0751102100350828
35018,40022,124450,23689,MARTA,823,Belvedere,,3,Bus,https://itsmarta.com/823.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.0950196272810074
35019,40022,124451,23690,MARTA,825,Johnson Ferry Road,,3,Bus,https://itsmarta.com/825.aspx,ff0000,"(255, 0, 0)",0,"(0, 0, 0)",12/02/2024,0.0667211096545693
35020,40022,124452,23690,MARTA,825,Johnson Ferry Road,,3,Bus,https://itsmarta.com/825.aspx,ff0000,"(255, 0, 0)",0,"(0, 0, 0)",12/02/2024,0.0702424464339931
35021,40022,124453,23691,MARTA,832,Grant Park,,3,Bus,https://itsmarta.com/832.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.10526283898099
35022,40022,124454,23691,MARTA,832,Grant Park,,3,Bus,https://itsmarta.com/832.aspx,00ff00,"(0, 255, 0)",0,"(0, 0, 0)",12/02/2024,0.0904348666129883
35023,40022,124455,23692,MARTA,850,Carroll Heights / Fairburn Heights,,3,Bus,https://itsmarta.com/850.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.0882749227036763
35024,40022,124456,23692,MARTA,850,Carroll Heights / Fairburn Heights,,3,Bus,https://itsmarta.com/850.aspx,ff00ff,"(255, 0, 255)",0,"(0, 0, 0)",12/02/2024,0.112531141216237
